target tetha2,robot tetha 2,target kecepatan tetha 2,robot keepatan tetha 2,target akselerasi tetha 2,robot percepatan tetha 2
1.3884767293930054,1.0662857294082642,0.1807,0.2469,-0.0112,0.0111
1.4192159175872803,1.1554285287857056,0.1844,0.5349,-0.0115,0.0173
1.4507259130477905,1.1485713720321655,0.1891,-0.0411,-0.0118,-0.0346
1.4828726053237915,1.1485713720321655,0.1929,0.0,-0.0121,0.0025
1.5155595541000366,1.1794285774230957,0.1961,0.1852,-0.0123,0.0111
1.5491673946380615,1.1862857341766357,0.2017,0.0411,-0.0125,-0.0086
1.583532452583313,1.2719999551773071,0.2062,0.5143,-0.0129,0.0284
1.6187043190002441,1.3062857389450073,0.211,0.2057,-0.0131,-0.0185
1.6545374393463135,1.3131428956985474,0.215,0.0411,-0.0134,-0.0099
1.6911911964416504,1.350857138633728,0.2199,0.2263,-0.0137,0.0111
1.7283910512924194,1.4502856731414795,0.2232,0.5966,-0.014,0.0222
1.7664598226547241,1.436571478843689,0.2284,-0.0823,-0.0142,-0.0407
1.8055450916290283,1.4777143001556396,0.2345,0.2469,-0.0146,0.0198
1.845436692237854,1.4777143001556396,0.2394,0.0,-0.0149,-0.0148
1.88615882396698,1.4777143001556396,0.2443,0.0,-0.0153,0.0
1.9278334379196167,1.5428571701049805,0.2501,0.3909,-0.0156,0.0235
1.970343828201294,1.6045714616775513,0.2551,0.3703,-0.0159,-0.0012
2.0135977268218994,1.659428596496582,0.2595,0.3292,-0.0163,-0.0025
2.0583221912384033,1.6799999475479126,0.2684,0.1234,-0.0165,-0.0123
2.103363275527954,1.7245714664459229,0.2703,0.2674,-0.0171,0.0086
2.1496920585632324,1.7622857093811035,0.278,0.2263,-0.0172,-0.0025
2.1970458030700684,1.8068571090698242,0.2841,0.2674,-0.0177,0.0025
2.245577812194824,1.878857135772705,0.2912,0.432,-0.0181,0.0099
2.294822931289673,1.8925714492797852,0.2955,0.0823,-0.0186,-0.021
2.345386028289795,1.961142897605896,0.3034,0.4114,-0.0188,0.0197
2.397024154663086,2.012571334838867,0.3098,0.3086,-0.0193,-0.0062
2.4496707916259766,2.057142972946167,0.3159,0.2674,-0.0197,-0.0025
2.5034496784210205,2.091428518295288,0.3227,0.2057,-0.0201,-0.0037
2.558444023132324,2.170285701751709,0.33,0.4732,-0.0206,0.016
2.614703416824341,2.177142858505249,0.3376,0.0411,-0.021,-0.0259
2.6722371578216553,2.24914288520813,0.3452,0.432,-0.0215,0.0235
2.7310092449188232,2.297142744064331,0.3526,0.288,-0.022,-0.0086
2.7908413410186768,2.334857225418091,0.359,0.2263,-0.0225,-0.0037
2.851872682571411,2.4274284839630127,0.3662,0.5554,-0.0229,0.0197
2.913987636566162,2.461714267730713,0.3727,0.2057,-0.0233,-0.021
2.9781339168548584,2.5062856674194336,0.3849,0.2674,-0.0238,0.0037
3.043111562728882,2.595428466796875,0.3899,0.5349,-0.0245,0.016
3.1093692779541016,2.6262857913970947,0.3976,0.1852,-0.0249,-0.021
3.1773853302001953,2.6708571910858154,0.4081,0.2674,-0.0254,0.0049
3.246870756149292,2.7497143745422363,0.4169,0.4732,-0.026,0.0123
3.3178176879882812,2.8491427898406982,0.4257,0.5966,-0.0266,0.0074
3.390104293823242,2.8457143306732178,0.4337,-0.0206,-0.0271,-0.037
3.4641833305358887,2.914285659790039,0.4445,0.4114,-0.0276,0.0259
3.5395445823669434,2.9965715408325195,0.4522,0.4937,-0.0283,0.0049
3.61655855178833,3.0411429405212402,0.4621,0.2674,-0.0288,-0.0136
3.6954193115234375,3.119999885559082,0.4732,0.4732,-0.0295,0.0123
3.7755658626556396,3.198857069015503,0.4809,0.4732,-0.0302,-0.0
3.8578109741210938,3.246857166290283,0.4935,0.288,-0.0307,-0.0111
3.9414455890655518,3.332571506500244,0.5018,0.5143,-0.0315,0.0136
4.027069568634033,3.418285608291626,0.5138,0.5143,-0.032,0.0
4.114343166351318,3.459428548812866,0.5237,0.2469,-0.0327,-0.016
4.203365802764893,3.5417141914367676,0.5342,0.4937,-0.0334,0.0148
4.294185161590576,3.682285785675049,0.5449,0.8435,-0.0341,0.021
4.3871378898620605,3.7131428718566895,0.5577,0.1851,-0.0347,-0.0395
4.482931137084961,3.788571357727051,0.5748,0.4526,-0.0355,0.016
4.580131530761719,3.888000011444092,0.5832,0.5966,-0.0366,0.0086
4.6779704093933105,3.9668571949005127,0.5871,0.4732,-0.0372,-0.0074
4.778735160827637,4.0320000648498535,0.6046,0.3909,-0.0375,-0.0049
4.881845474243164,4.179428577423096,0.6187,0.8846,-0.0385,0.0296
4.986939430236816,4.206857204437256,0.6306,0.1646,-0.0394,-0.0432
5.094245910644531,4.320000171661377,0.6439,0.6789,-0.0402,0.0309
5.203490734100342,4.405714511871338,0.6555,0.5143,-0.041,-0.0099
5.315356254577637,4.494857311248779,0.6712,0.5349,-0.0418,0.0012
5.429072380065918,4.584000110626221,0.6823,0.5349,-0.0428,-0.0
5.545199871063232,4.703999996185303,0.6968,0.72,-0.0435,0.0111
5.663936614990234,4.803428649902344,0.7124,0.5966,-0.0444,-0.0074
5.785248279571533,4.923428535461426,0.7279,0.72,-0.0454,0.0074
